Name,StartTime,EndTime,Duration(s),Id,ParentId,RootId,fileName,project,qualifiedNameOfFile,userOpName,length,cache,cpuDelta(s),realDelta(s),gc0,gc1,gc2,outputDllFile
file-1_phase-firstLoop,05-00-20.1874,05-00-20.1876,000.0001,00-2f92051234cd69c650b50b9dee8ecac6-df1fc5ff9476b97e-00,00-2f92051234cd69c650b50b9dee8ecac6-8b0bf9d5d39f964c-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
file-1_phase-lowerLocalMutables,05-00-20.1876,05-00-20.1876,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-269ea36c317b66b1-00,00-2f92051234cd69c650b50b9dee8ecac6-8b0bf9d5d39f964c-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
file-1_phase-LowerCalls,05-00-20.1876,05-00-20.1876,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-acdc552110190788-00,00-2f92051234cd69c650b50b9dee8ecac6-8b0bf9d5d39f964c-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
file-2_phase-firstLoop,05-00-20.1876,05-00-20.2116,000.0240,00-2f92051234cd69c650b50b9dee8ecac6-53c93ae397827203-00,00-2f92051234cd69c650b50b9dee8ecac6-8b0bf9d5d39f964c-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
file-2_phase-lowerLocalMutables,05-00-20.2117,05-00-20.2152,000.0035,00-2f92051234cd69c650b50b9dee8ecac6-252d0372927ce4aa-00,00-2f92051234cd69c650b50b9dee8ecac6-8b0bf9d5d39f964c-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
file-2_phase-LowerCalls,05-00-20.2153,05-00-20.2154,000.0002,00-2f92051234cd69c650b50b9dee8ecac6-5def3a99fb4636f9-00,00-2f92051234cd69c650b50b9dee8ecac6-8b0bf9d5d39f964c-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
file-3_phase-firstLoop,05-00-20.2155,05-00-20.2182,000.0027,00-2f92051234cd69c650b50b9dee8ecac6-445b4e32bb9a0c10-00,00-2f92051234cd69c650b50b9dee8ecac6-8b0bf9d5d39f964c-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
file-3_phase-lowerLocalMutables,05-00-20.2182,05-00-20.2185,000.0003,00-2f92051234cd69c650b50b9dee8ecac6-a10dde02861f7b87-00,00-2f92051234cd69c650b50b9dee8ecac6-8b0bf9d5d39f964c-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
file-3_phase-LowerCalls,05-00-20.2186,05-00-20.2188,000.0003,00-2f92051234cd69c650b50b9dee8ecac6-3ec9a96f4d2e43cb-00,00-2f92051234cd69c650b50b9dee8ecac6-8b0bf9d5d39f964c-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
file-4_phase-firstLoop,05-00-20.2188,05-00-20.2229,000.0040,00-2f92051234cd69c650b50b9dee8ecac6-d932e5d5bb4f55b0-00,00-2f92051234cd69c650b50b9dee8ecac6-8b0bf9d5d39f964c-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
file-4_phase-lowerLocalMutables,05-00-20.2229,05-00-20.2233,000.0003,00-2f92051234cd69c650b50b9dee8ecac6-dd9e39a573a9a57a-00,00-2f92051234cd69c650b50b9dee8ecac6-8b0bf9d5d39f964c-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
file-4_phase-LowerCalls,05-00-20.2233,05-00-20.2234,000.0002,00-2f92051234cd69c650b50b9dee8ecac6-8937619134175908-00,00-2f92051234cd69c650b50b9dee8ecac6-8b0bf9d5d39f964c-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Optimizations,05-00-20.1790,05-00-20.2236,000.0446,00-2f92051234cd69c650b50b9dee8ecac6-8b0bf9d5d39f964c-00,00-2f92051234cd69c650b50b9dee8ecac6-3b162e5e05ab2fa2-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Ending Optimizations,05-00-20.2236,05-00-20.2236,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-8b71011a9837394c-00,00-2f92051234cd69c650b50b9dee8ecac6-3b162e5e05ab2fa2-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Encoding OptData,05-00-20.2236,05-00-20.2259,000.0023,00-2f92051234cd69c650b50b9dee8ecac6-b95f36b0a369a05d-00,00-2f92051234cd69c650b50b9dee8ecac6-3b162e5e05ab2fa2-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
TAST -> IL,05-00-20.2259,05-00-20.3680,000.1421,00-2f92051234cd69c650b50b9dee8ecac6-72832503568cae5d-00,00-2f92051234cd69c650b50b9dee8ecac6-3b162e5e05ab2fa2-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Write Started,05-00-20.3691,05-00-20.3735,000.0044,00-2f92051234cd69c650b50b9dee8ecac6-c018e44857bf89ad-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Module Generation Preparation,05-00-20.3735,05-00-20.3736,000.0001,00-2f92051234cd69c650b50b9dee8ecac6-f0941a90397bb1ee-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Module Generation Pass 1,05-00-20.3736,05-00-20.3767,000.0031,00-2f92051234cd69c650b50b9dee8ecac6-0b47fa08c6c9710f-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Module Generation Pass 2,05-00-20.3767,05-00-20.3820,000.0053,00-2f92051234cd69c650b50b9dee8ecac6-70276384d865068a-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Module Generation Pass 3,05-00-20.3820,05-00-20.3830,000.0010,00-2f92051234cd69c650b50b9dee8ecac6-872247f2dad9f927-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Module Generation Pass 4,05-00-20.3830,05-00-20.3833,000.0003,00-2f92051234cd69c650b50b9dee8ecac6-cfd71d309a8d73a7-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Finalize Module Generation Results,05-00-20.3834,05-00-20.3836,000.0002,00-2f92051234cd69c650b50b9dee8ecac6-e0165b301e56422f-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Generated Tables and Code,05-00-20.3836,05-00-20.3846,000.0010,00-2f92051234cd69c650b50b9dee8ecac6-4b41890b25bcd29a-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Layout Header of Tables,05-00-20.3846,05-00-20.3846,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-5a9398acd8b0e821-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Build String/Blob Address Tables,05-00-20.3846,05-00-20.3850,000.0003,00-2f92051234cd69c650b50b9dee8ecac6-f374753f9ac113a3-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Sort Tables,05-00-20.3850,05-00-20.3850,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-4bdc6e535ef39ab6-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Write Header of tablebuf,05-00-20.3850,05-00-20.3852,000.0002,00-2f92051234cd69c650b50b9dee8ecac6-f5a2c44a857b3dab-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Write Tables to tablebuf,05-00-20.3852,05-00-20.3852,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-59425e3b1d832a9b-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Layout Metadata,05-00-20.3852,05-00-20.3852,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-57f09c3f03656e86-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Write Metadata Header,05-00-20.3852,05-00-20.3852,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-34e0675a122ed98a-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Write Metadata Tables,05-00-20.3853,05-00-20.3853,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-e1bb5314b81f842c-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Write Metadata Strings,05-00-20.3853,05-00-20.3853,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-7a6717e961642876-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Write Metadata User Strings,05-00-20.3853,05-00-20.3853,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-5bb4b4c276e738d9-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Write Blob Stream,05-00-20.3853,05-00-20.3853,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-24ecd989c992617f-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Fixup Metadata,05-00-20.3853,05-00-20.3855,000.0002,00-2f92051234cd69c650b50b9dee8ecac6-4167c6a84a855a34-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Generated IL and metadata,05-00-20.3855,05-00-20.3871,000.0015,00-2f92051234cd69c650b50b9dee8ecac6-1cb97b1ac03a80e7-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Layout image,05-00-20.3871,05-00-20.3885,000.0015,00-2f92051234cd69c650b50b9dee8ecac6-e6dab66fb6414db6-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Writing Image,05-00-20.3886,05-00-20.3896,000.0011,00-2f92051234cd69c650b50b9dee8ecac6-26558380a86e2cb6-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Signing Image,05-00-20.3897,05-00-20.3897,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-6d50f668b6401120-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Write Started,05-00-20.3900,05-00-20.3902,000.0002,00-2f92051234cd69c650b50b9dee8ecac6-3e09bb721b0468df-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Module Generation Preparation,05-00-20.3902,05-00-20.3903,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-6eb11edcf2d1e940-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Module Generation Pass 1,05-00-20.3903,05-00-20.3904,000.0002,00-2f92051234cd69c650b50b9dee8ecac6-4be6a5c5387b6894-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Module Generation Pass 2,05-00-20.3904,05-00-20.3986,000.0082,00-2f92051234cd69c650b50b9dee8ecac6-c3e65346f0bef12b-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Module Generation Pass 3,05-00-20.3987,05-00-20.3988,000.0001,00-2f92051234cd69c650b50b9dee8ecac6-6b7995fc829c278d-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Module Generation Pass 4,05-00-20.3988,05-00-20.3989,000.0001,00-2f92051234cd69c650b50b9dee8ecac6-9ca5797d9c81bda5-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Finalize Module Generation Results,05-00-20.3989,05-00-20.3990,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-5e3735cfddeaa747-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Generated Tables and Code,05-00-20.3990,05-00-20.3990,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-aa91e31ba7be2cbc-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Layout Header of Tables,05-00-20.3990,05-00-20.3990,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-4b948dc4db68f750-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Build String/Blob Address Tables,05-00-20.3990,05-00-20.3991,000.0001,00-2f92051234cd69c650b50b9dee8ecac6-b1d1caac18a99216-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Sort Tables,05-00-20.3991,05-00-20.3991,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-7cc03ad43c177a69-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Write Header of tablebuf,05-00-20.3991,05-00-20.3992,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-8b2a08bb179e2816-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Write Tables to tablebuf,05-00-20.3992,05-00-20.3992,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-e41eb37a3877fe13-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Layout Metadata,05-00-20.3992,05-00-20.3992,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-b5f9b43018d76958-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Write Metadata Header,05-00-20.3992,05-00-20.3992,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-603f12bce61677fb-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Write Metadata Tables,05-00-20.3992,05-00-20.3992,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-17bb6f90ae81ec5a-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Write Metadata Strings,05-00-20.3992,05-00-20.3992,000.0001,00-2f92051234cd69c650b50b9dee8ecac6-1efaa1a026e69484-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Write Metadata User Strings,05-00-20.3992,05-00-20.3993,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-3566ce80486ad659-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Write Blob Stream,05-00-20.3993,05-00-20.3993,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-92d02a31acca6103-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Fixup Metadata,05-00-20.3993,05-00-20.3993,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-799805926cf845a1-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Generated IL and metadata,05-00-20.3993,05-00-20.4157,000.0164,00-2f92051234cd69c650b50b9dee8ecac6-d14a70bf62ab80ba-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
PDB: Defined 5 documents,05-00-20.4158,05-00-20.4161,000.0004,00-2f92051234cd69c650b50b9dee8ecac6-cd4faa56d84f29d2-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
PDB: Sorted 53 methods,05-00-20.4162,05-00-20.4282,000.0121,00-2f92051234cd69c650b50b9dee8ecac6-f3cfd42f140e4714-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
PDB: Created,05-00-20.4283,05-00-20.4285,000.0003,00-2f92051234cd69c650b50b9dee8ecac6-1f05a9e3aa374151-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Layout image,05-00-20.4285,05-00-20.4289,000.0003,00-2f92051234cd69c650b50b9dee8ecac6-107377f212cdac99-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Writing Image,05-00-20.4289,05-00-20.4308,000.0019,00-2f92051234cd69c650b50b9dee8ecac6-01bab59ce59f5bab-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Finalize PDB,05-00-20.4308,05-00-20.4308,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-a2fd50d0ec5b9d22-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Signing Image,05-00-20.4309,05-00-20.4309,000.0001,00-2f92051234cd69c650b50b9dee8ecac6-a69e6aee90058a25-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Generate PDB Info,05-00-20.4309,05-00-20.4309,000.0000,00-2f92051234cd69c650b50b9dee8ecac6-5722653771f5c7f6-00,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
Write .NET Binary,05-00-20.3681,05-00-20.4310,000.0629,00-2f92051234cd69c650b50b9dee8ecac6-7ad6bc88854de68d-00,00-2f92051234cd69c650b50b9dee8ecac6-3b162e5e05ab2fa2-00,2f92051234cd69c650b50b9dee8ecac6,,,,,,,,,,,,,
FSC compilation,05-00-18.3674,05-00-20.4323,002.0649,00-2f92051234cd69c650b50b9dee8ecac6-3b162e5e05ab2fa2-00,,2f92051234cd69c650b50b9dee8ecac6,,obj\Debug\bomLite.dll,,,,,,,,,,,
Import mscorlib+FSharp.Core,05-01-42.6073,05-01-42.8831,000.2758,00-c5f5695295ca70f293c1e82035032b5d-f3b44ba87d43589d-00,00-c5f5695295ca70f293c1e82035032b5d-c2212f85bf9f12f4-00,c5f5695295ca70f293c1e82035032b5d,,,,,,,,,,,,,
ParseAndCheckFile.parseFile,05-01-42.8977,05-01-42.9329,000.0352,00-c5f5695295ca70f293c1e82035032b5d-8a8ca77f0e3d9de3-00,00-c5f5695295ca70f293c1e82035032b5d-19aeb7c6d1f7429e-00,c5f5695295ca70f293c1e82035032b5d,C:\Users\wille\source\repos\bomLite\types.fs,,,,,,,,,,,,Parse
ParseAndCheckFile.parseFile,05-01-42.8977,05-01-42.9361,000.0384,00-c5f5695295ca70f293c1e82035032b5d-d352db1af6464df6-00,00-c5f5695295ca70f293c1e82035032b5d-19aeb7c6d1f7429e-00,c5f5695295ca70f293c1e82035032b5d,"C:\Users\wille\source\repos\bomLite\obj\Debug\.NETCoreApp,Version=v7.0.AssemblyAttributes.fs",,,,,,,,,,,,Parse
ParseAndCheckFile.parseFile,05-01-42.8977,05-01-42.9375,000.0398,00-c5f5695295ca70f293c1e82035032b5d-2bac4167b914d864-00,00-c5f5695295ca70f293c1e82035032b5d-19aeb7c6d1f7429e-00,c5f5695295ca70f293c1e82035032b5d,C:\Users\wille\source\repos\bomLite\connection.fs,,,,,,,,,,,,Parse
ParseAndCheckFile.parseFile,05-01-42.8977,05-01-42.9378,000.0401,00-c5f5695295ca70f293c1e82035032b5d-e019b10ccce22d4a-00,00-c5f5695295ca70f293c1e82035032b5d-19aeb7c6d1f7429e-00,c5f5695295ca70f293c1e82035032b5d,C:\Users\wille\source\repos\bomLite\obj\Debug\bomLite.AssemblyInfo.fs,,,,,,,,,,,,Parse
ParseAndCheckFile.parseFile,05-01-42.8977,05-01-42.9419,000.0442,00-c5f5695295ca70f293c1e82035032b5d-e0e4b77c74ae7e74-00,00-c5f5695295ca70f293c1e82035032b5d-19aeb7c6d1f7429e-00,c5f5695295ca70f293c1e82035032b5d,C:\Users\wille\source\repos\bomLite\Program.fs,,,,,,,,,,,,Parse
Parse inputs,05-01-42.8858,05-01-42.9435,000.0577,00-c5f5695295ca70f293c1e82035032b5d-19aeb7c6d1f7429e-00,00-c5f5695295ca70f293c1e82035032b5d-c2212f85bf9f12f4-00,c5f5695295ca70f293c1e82035032b5d,,,,,,,,,,,,,
Import non-system references,05-01-42.9435,05-01-43.3121,000.3686,00-c5f5695295ca70f293c1e82035032b5d-10683d8c9c7ef787-00,00-c5f5695295ca70f293c1e82035032b5d-c2212f85bf9f12f4-00,c5f5695295ca70f293c1e82035032b5d,,,,,,,,,,,,,
CheckDeclarations.CheckOneImplFile,05-01-43.3684,05-01-43.4539,000.0854,00-c5f5695295ca70f293c1e82035032b5d-d60d07081a813931-00,00-c5f5695295ca70f293c1e82035032b5d-9781223e8bbbaea9-00,c5f5695295ca70f293c1e82035032b5d,"C:\Users\wille\source\repos\bomLite\obj\Debug\.NETCoreApp,Version=v7.0.AssemblyAttributes.fs",,".NETCoreApp,Version=v7.0.AssemblyAttributes",,,,,,,,,,
CheckDeclarations.CheckOneImplFile,05-01-43.3684,05-01-43.4552,000.0868,00-c5f5695295ca70f293c1e82035032b5d-2fd136057cc3c5dd-00,00-c5f5695295ca70f293c1e82035032b5d-9781223e8bbbaea9-00,c5f5695295ca70f293c1e82035032b5d,C:\Users\wille\source\repos\bomLite\types.fs,,Types,,,,,,,,,,
CheckDeclarations.CheckOneImplFile,05-01-43.3684,05-01-43.4639,000.0955,00-c5f5695295ca70f293c1e82035032b5d-e55bf14c683f99be-00,00-c5f5695295ca70f293c1e82035032b5d-9781223e8bbbaea9-00,c5f5695295ca70f293c1e82035032b5d,C:\Users\wille\source\repos\bomLite\obj\Debug\bomLite.AssemblyInfo.fs,,bomLite.AssemblyInfo,,,,,,,,,,
CheckDeclarations.CheckOneImplFile,05-01-43.4562,05-01-44.1550,000.6988,00-c5f5695295ca70f293c1e82035032b5d-6b3db98930dd4e40-00,00-c5f5695295ca70f293c1e82035032b5d-9781223e8bbbaea9-00,c5f5695295ca70f293c1e82035032b5d,C:\Users\wille\source\repos\bomLite\connection.fs,,Connection,,,,,,,,,,
CheckDeclarations.CheckOneImplFile,05-01-44.1554,05-01-44.2961,000.1407,00-c5f5695295ca70f293c1e82035032b5d-efcea6ca3f11984d-00,00-c5f5695295ca70f293c1e82035032b5d-9781223e8bbbaea9-00,c5f5695295ca70f293c1e82035032b5d,C:\Users\wille\source\repos\bomLite\Program.fs,,Program,,,,,,,,,,
Typecheck,05-01-43.3121,05-01-44.2980,000.9859,00-c5f5695295ca70f293c1e82035032b5d-9781223e8bbbaea9-00,00-c5f5695295ca70f293c1e82035032b5d-c2212f85bf9f12f4-00,c5f5695295ca70f293c1e82035032b5d,,,,,,,,,,,,,
Typechecked,05-01-44.2980,05-01-44.2983,000.0003,00-c5f5695295ca70f293c1e82035032b5d-925322e590c78070-00,00-c5f5695295ca70f293c1e82035032b5d-c2212f85bf9f12f4-00,c5f5695295ca70f293c1e82035032b5d,,,,,,,,,,,,,
Write Interface File,05-01-44.2983,05-01-44.2983,000.0000,00-c5f5695295ca70f293c1e82035032b5d-025ec9fc9b3aa0e7-00,00-c5f5695295ca70f293c1e82035032b5d-c2212f85bf9f12f4-00,c5f5695295ca70f293c1e82035032b5d,,,,,,,,,,,,,
Write XML doc signatures,05-01-44.2983,05-01-44.2983,000.0000,00-c5f5695295ca70f293c1e82035032b5d-7ea1917aaa1f9675-00,00-c5f5695295ca70f293c1e82035032b5d-c2212f85bf9f12f4-00,c5f5695295ca70f293c1e82035032b5d,,,,,,,,,,,,,
Write XML docs,05-01-44.2983,05-01-44.2986,000.0002,00-c5f5695295ca70f293c1e82035032b5d-4af480a5fc3a2cd8-00,00-c5f5695295ca70f293c1e82035032b5d-c2212f85bf9f12f4-00,c5f5695295ca70f293c1e82035032b5d,,,,,,,,,,,,,
Encode Interface Data,05-01-44.2986,05-01-44.3601,000.0615,00-c5f5695295ca70f293c1e82035032b5d-9d730be09aeb4fe1-00,00-c5f5695295ca70f293c1e82035032b5d-c2212f85bf9f12f4-00,c5f5695295ca70f293c1e82035032b5d,,,,,,,,,,,,,
file-0_phase-firstLoop,05-01-44.3605,05-01-44.3667,000.0061,00-c5f5695295ca70f293c1e82035032b5d-3b08fbd63ee45704-00,00-c5f5695295ca70f293c1e82035032b5d-cfeac5fec62ad535-00,c5f5695295ca70f293c1e82035032b5d,,,,,,,,,,,,,
file-0_phase-lowerLocalMutables,05-01-44.3667,05-01-44.3682,000.0015,00-c5f5695295ca70f293c1e82035032b5d-9f9ef981187128d2-00,00-c5f5695295ca70f293c1e82035032b5d-cfeac5fec62ad535-00,c5f5695295ca70f293c1e82035032b5d,,,,,,,,,,,,,
file-0_phase-LowerCalls,05-01-44.3683,05-01-44.3684,000.0001,00-c5f5695295ca70f293c1e82035032b5d-4207cf8245e1993f-00,00-c5f5695295ca70f293c1e82035032b5d-cfeac5fec62ad535-00,c5f5695295ca70f293c1e82035032b5d,,,,,,,,,,,,,
